#
# 3-day summary product timeseries for ucnrsanzaborrego
#
# Site: ucnrsanzaborrego
# Veg Type: SH
# ROI ID Number: 1000
# Lat: 33.2401
# Lon: -116.3886
# Elev: 214
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2019-10-29
# Creation Time: 10:25:38
# Update Date: 2020-12-03
# Update Time: 05:58:07
# Final Processing Date:: 2020-12-03
# Final Processing Time:: 09:48:33
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2020-08-05,2020,218,72,ucnrsanzaborrego_2020_08_05_114506.jpg,94.34503,78.31239,56.48659,0.34176,0.41173,105.89427,26.1144,93.9018,29.58768,73.75002,33.39476,0.34313,0.00285,0.34203,0.34386,0.34736,0.39462,0.04238,0.41069,0.42568,0.43307,73.64604,NA,0,0,0,0,0.34406,0.34291,0.34563,0.34831,0.3959,0.41189,0.42418,0.43145,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-08-06,2020,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34406,0.34295,0.34571,0.34827,0.39631,0.41213,0.42421,0.43176,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-08-07,2020,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34407,0.343,0.34578,0.34826,0.39681,0.41237,0.42431,0.43217,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-08-08,2020,221,70,ucnrsanzaborrego_2020_08_08_114505.jpg,94.18503,78.17219,55.93864,0.34242,0.41256,107.01761,25.97296,94.31193,30.21844,73.51167,33.19384,0.34296,0.00227,0.34198,0.34371,0.34683,0.39671,0.03571,0.41136,0.42244,0.42823,72.82313,NA,0,0,0,0,0.34408,0.34306,0.34585,0.34828,0.39743,0.41262,0.42452,0.43272,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-08-09,2020,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34414,0.34316,0.34593,0.34836,0.3983,0.41284,0.42488,0.43344,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-08-10,2020,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34423,0.34332,0.34603,0.34852,0.39943,0.41301,0.42534,0.43435,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-08-11,2020,224,68,ucnrsanzaborrego_2020_08_11_121505.jpg,97.10684,81.24067,59.07477,0.34218,0.409,109.09073,23.91323,95.19966,27.52034,72.20152,29.04662,0.34411,0.00266,0.34307,0.34582,0.34817,0.40032,0.0298,0.41285,0.42251,0.43068,71.96143,NA,0,0,0,0,0.34436,0.34352,0.34615,0.34872,0.4007,0.41315,0.42586,0.43542,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-08-12,2020,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34448,0.34371,0.34627,0.34893,0.40199,0.41326,0.42641,0.4366,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-08-13,2020,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34458,0.34387,0.3464,0.34911,0.40318,0.41337,0.42693,0.43787,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-08-14,2020,227,69,ucnrsanzaborrego_2020_08_14_114506.jpg,94.17695,77.62061,53.61744,0.34435,0.41779,108.31713,21.21983,93.18443,22.11798,68.16131,23.43403,0.34546,0.00277,0.34483,0.34756,0.34966,0.40537,0.03505,0.41435,0.43144,0.43833,71.06349,NA,0,0,0,0,0.34463,0.34397,0.34653,0.34923,0.40415,0.41348,0.42738,0.43918,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-08-15,2020,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34467,0.34403,0.34666,0.34934,0.40506,0.41361,0.42782,0.44049,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-08-16,2020,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34472,0.34411,0.34678,0.3495,0.40608,0.41378,0.42829,0.44179,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-08-17,2020,230,69,ucnrsanzaborrego_2020_08_17_114506.jpg,93.89122,77.31864,53.45412,0.34415,0.41792,107.31754,19.87175,93.24009,21.95019,68.89174,22.65403,0.34577,0.00334,0.34498,0.34798,0.35134,0.40217,0.03158,0.41216,0.42426,0.43968,70.13022,NA,0,0,0,0,0.34479,0.3442,0.34689,0.34967,0.40711,0.41399,0.42879,0.44301,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-08-18,2020,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34485,0.34427,0.34697,0.34984,0.40806,0.41425,0.42928,0.44414,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-08-19,2020,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34488,0.34431,0.34704,0.34998,0.40883,0.4146,0.42976,0.44514,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-08-20,2020,233,69,ucnrsanzaborrego_2020_08_20_114506.jpg,95.197,78.45963,53.47641,0.34543,0.41912,109.19601,16.66156,90.00524,12.48436,61.86387,10.63396,0.34481,0.00429,0.345,0.34801,0.3505,0.41829,0.02641,0.41912,0.43558,0.45618,69.16452,NA,0,0,0,0,0.34486,0.3443,0.34708,0.35005,0.40933,0.41503,0.43019,0.44596,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-08-21,2020,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3448,0.34423,0.34709,0.35007,0.4094,0.41559,0.43056,0.44677,0.00051,0.00055,0.00061,0.00084,0.00395,0.00333,0.00339,0.00462,NA
2020-08-22,2020,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3447,0.3441,0.34708,0.35004,0.40905,0.41631,0.43085,0.4477,5e-04,0.00053,0.00061,0.00082,0.00382,0.00328,0.0033,0.00458,NA
2020-08-23,2020,236,69,ucnrsanzaborrego_2020_08_23_114505.jpg,93.22949,76.83328,53.92306,0.34303,0.41623,109.20579,20.91106,93.64137,22.36789,68.86788,23.09712,0.34436,0.00335,0.34351,0.34705,0.34904,0.40585,0.03354,0.4182,0.43189,0.43857,68.16785,NA,0,0,0,0,0.34455,0.34393,0.34706,0.34998,0.40843,0.41714,0.43113,0.44874,0.00048,0.00052,6e-04,0.00079,0.00368,0.00323,0.00321,0.00453,NA
2020-08-24,2020,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34438,0.34373,0.34701,0.34989,0.40769,0.41804,0.43143,0.44986,0.00047,0.00051,0.00059,0.00078,0.00359,0.0032,0.00315,0.00448,NA
2020-08-25,2020,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34419,0.34351,0.34696,0.34979,0.40698,0.41897,0.43178,0.45103,0.00047,0.00051,0.00059,0.00078,0.00359,0.0032,0.00315,0.00443,NA
2020-08-26,2020,239,69,ucnrsanzaborrego_2020_08_26_114505.jpg,92.55117,74.54322,50.05122,0.34329,0.42622,109.47545,20.61471,91.22252,16.76031,64.80379,15.59558,0.34365,0.00496,0.34313,0.34746,0.35043,0.41281,0.03345,0.42278,0.43469,0.45246,67.1429,NA,0,0,0,0,0.34399,0.34328,0.34691,0.34967,0.40645,0.41989,0.43223,0.45223,0.00048,0.00052,6e-04,0.00079,0.00368,0.00323,0.00321,0.0044,NA
2020-08-27,2020,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34379,0.34306,0.34685,0.34956,0.40624,0.42075,0.43283,0.45342,5e-04,0.00053,0.00061,0.00082,0.00382,0.00328,0.0033,0.00438,NA
2020-08-28,2020,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34359,0.34285,0.34681,0.34945,0.40651,0.42153,0.43361,0.45459,0.00051,0.00055,0.00061,0.00084,0.00395,0.00333,0.00339,0.00438,NA
2020-08-29,2020,242,69,ucnrsanzaborrego_2020_08_29_114505.jpg,93.40607,76.07093,52.9539,0.342,0.41993,107.41216,20.59952,93.05712,21.41113,70.47781,22.57924,0.34324,0.00321,0.34207,0.34593,0.3479,0.39988,0.03473,0.41195,0.42815,0.43352,66.09181,NA,0,0,0,0,0.34341,0.34268,0.34677,0.34935,0.4074,0.42217,0.43461,0.4557,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.0044,NA
2020-08-30,2020,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3432,0.34251,0.34671,0.34924,0.40923,0.42287,0.43615,0.45673,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00443,NA
2020-08-31,2020,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34294,0.34231,0.34661,0.3491,0.41194,0.42376,0.43831,0.45766,5e-04,0.00054,0.00061,0.00082,0.00383,0.0033,0.00331,0.00448,NA
2020-09-01,2020,245,69,ucnrsanzaborrego_2020_09_01_114506.jpg,92.205,75.46466,53.09648,0.34183,0.41766,108.48413,20.99028,92.21158,21.45635,67.62759,21.35677,0.34341,0.00366,0.34211,0.34638,0.34886,0.40729,0.03128,0.41766,0.43133,0.44039,65.01686,NA,0,0,0,0,0.34267,0.34211,0.34649,0.34894,0.41511,0.42473,0.44074,0.45845,0.00049,0.00053,6e-04,0.00081,0.00378,0.00328,0.00328,0.00453,NA
2020-09-02,2020,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3424,0.34192,0.34636,0.34879,0.41834,0.42567,0.44312,0.45907,5e-04,0.00054,0.00061,0.00082,0.00383,0.0033,0.00331,0.00458,NA
2020-09-03,2020,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34218,0.34176,0.34626,0.34867,0.42122,0.42646,0.44511,0.45951,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-09-04,2020,248,67,ucnrsanzaborrego_2020_09_04_114505.jpg,92.97308,75.88359,52.63959,0.3426,0.41975,105.09431,17.28267,88.96395,16.37573,64.48108,16.15729,0.3439,0.00384,0.34226,0.3474,0.35014,0.40823,0.0305,0.4198,0.4314,0.43939,63.92024,NA,0,0,0,0,0.34203,0.34163,0.34619,0.34859,0.42333,0.42699,0.44638,0.45974,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-09-05,2020,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34194,0.34156,0.34615,0.34855,0.4253,0.42733,0.44734,0.45977,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-09-06,2020,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34187,0.34151,0.34612,0.34852,0.42777,0.42764,0.44851,0.45966,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-09-07,2020,251,63,ucnrsanzaborrego_2020_09_07_114506.jpg,104.62557,82.52523,51.75542,0.34543,0.43794,114.09513,15.8971,84.68618,8.92917,50.78348,14.23547,0.33928,0.0103,0.34208,0.34461,0.34925,0.45801,0.05632,0.44452,0.47909,0.55581,62.80419,NA,0,0,0,0,0.34181,0.34149,0.34609,0.34851,0.43038,0.42791,0.44969,0.45942,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-09-08,2020,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34177,0.34148,0.34608,0.3485,0.43275,0.42814,0.45071,0.45908,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-09-09,2020,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34175,0.34146,0.34607,0.3485,0.43451,0.42833,0.45138,0.45866,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-09-10,2020,254,63,ucnrsanzaborrego_2020_09_10_114506.jpg,109.6474,88.73294,60.75765,0.34242,0.42312,112.6386,11.44326,88.10284,6.05321,57.89776,8.20438,0.34069,0.00412,0.33957,0.344,0.34603,0.43535,0.03055,0.43565,0.45561,0.47587,61.67095,NA,0,0,0,0,0.34174,0.34143,0.34606,0.3485,0.43527,0.42848,0.45151,0.45817,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-09-11,2020,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34178,0.3414,0.34605,0.3485,0.43476,0.42858,0.45088,0.45763,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-09-12,2020,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34188,0.3414,0.34603,0.34851,0.43319,0.42864,0.44958,0.45706,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-09-13,2020,257,63,ucnrsanzaborrego_2020_09_13_114505.jpg,104.78159,82.58513,53.32968,0.34311,0.43533,109.04138,13.54433,85.42701,6.60584,55.4818,4.35223,0.34211,0.00518,0.34148,0.34626,0.34828,0.43506,0.02211,0.43659,0.45044,0.46331,60.5231,NA,0,0,0,0,0.34201,0.3414,0.34602,0.34853,0.43096,0.42864,0.44786,0.45649,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-09-14,2020,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34215,0.3414,0.346,0.34856,0.42845,0.42859,0.44597,0.45593,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-09-15,2020,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34227,0.3414,0.34597,0.34858,0.42605,0.42848,0.44418,0.4554,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-09-16,2020,260,63,ucnrsanzaborrego_2020_09_16_114505.jpg,104.13291,84.34205,57.70196,0.34261,0.423,104.99839,16.00404,85.88082,8.13804,59.50388,5.09523,0.34332,0.00435,0.34224,0.34714,0.34945,0.41759,0.02677,0.4244,0.43466,0.44514,59.36321,NA,0,0,0,0,0.34235,0.34138,0.34593,0.34859,0.42416,0.42832,0.44273,0.45492,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-09-17,2020,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34245,0.34136,0.34589,0.34862,0.42222,0.42801,0.44106,0.45433,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-09-18,2020,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34259,0.34135,0.34584,0.34868,0.41966,0.4275,0.43867,0.45349,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-09-19,2020,263,63,ucnrsanzaborrego_2020_09_19_114506.jpg,100.08886,81.37162,56.41583,0.34208,0.42076,104.97349,14.60905,87.3766,8.40957,62.06321,6.4613,0.34356,0.00377,0.34183,0.3473,0.34955,0.41153,0.02671,0.42076,0.43067,0.43769,58.19426,NA,0,0,0,0,0.34275,0.34134,0.34579,0.34877,0.41683,0.42683,0.43592,0.45245,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-09-20,2020,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34291,0.34134,0.34574,0.34885,0.41406,0.42603,0.43319,0.45125,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-09-21,2020,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34304,0.34133,0.34569,0.34891,0.41171,0.42514,0.43083,0.44994,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-09-22,2020,266,63,ucnrsanzaborrego_2020_09_22_114505.jpg,100.24555,82.05655,58.54788,0.3407,0.41622,103.82746,13.57236,86.61225,7.75529,62.08712,6.2275,0.34307,0.00349,0.34123,0.34573,0.34883,0.41027,0.02571,0.42009,0.42844,0.43571,57.01859,NA,0,0,0,0,0.34312,0.34131,0.34564,0.34892,0.41011,0.4242,0.42921,0.44856,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-09-23,2020,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34312,0.34127,0.34558,0.34889,0.4093,0.42323,0.42831,0.44716,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-09-24,2020,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34307,0.34121,0.34552,0.34882,0.40897,0.42228,0.42779,0.44578,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-09-25,2020,269,62,ucnrsanzaborrego_2020_09_25_114506.jpg,100.86503,82.20434,58.51731,0.34027,0.41751,101.89242,13.77826,85.10773,7.66877,61.46875,5.33156,0.34267,0.00349,0.34079,0.34558,0.34822,0.4089,0.02441,0.41981,0.42697,0.4321,55.83989,NA,0,0,0,0,0.34299,0.34114,0.34547,0.34874,0.40895,0.42138,0.42753,0.44447,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-09-26,2020,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3429,0.34106,0.34541,0.34864,0.40907,0.42058,0.42738,0.44327,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-09-27,2020,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34281,0.34099,0.34535,0.34854,0.40916,0.41989,0.42724,0.44223,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-09-28,2020,272,60,ucnrsanzaborrego_2020_09_28_114506.jpg,100.26705,81.80207,57.9149,0.34086,0.41781,102.67921,14.63692,85.59997,7.71255,61.73374,4.42353,0.34255,0.00327,0.34069,0.3444,0.34854,0.40915,0.02475,0.42036,0.42729,0.43355,54.66057,NA,0,0,0,0,0.34276,0.34094,0.34529,0.34846,0.40905,0.41937,0.42697,0.44139,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-09-29,2020,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34271,0.3409,0.34523,0.34836,0.40886,0.419,0.42675,0.4406,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-09-30,2020,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34264,0.34087,0.34516,0.34823,0.40881,0.41872,0.42677,0.4397,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-10-01,2020,275,60,ucnrsanzaborrego_2020_10_01_114506.jpg,100.04758,81.38706,57.25916,0.34097,0.41915,101.94881,15.70115,84.62667,8.69172,60.59743,4.85232,0.34261,0.00327,0.34093,0.34482,0.34866,0.41075,0.02408,0.42054,0.42883,0.43496,53.48367,NA,0,0,0,0,0.34257,0.34083,0.34508,0.34809,0.40884,0.41852,0.42694,0.43871,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-10-02,2020,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3425,0.3408,0.34501,0.34795,0.40891,0.41839,0.42715,0.43765,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-10-03,2020,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34243,0.34077,0.34493,0.34782,0.40899,0.4183,0.42733,0.43656,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-10-04,2020,278,60,ucnrsanzaborrego_2020_10_04_114506.jpg,99.8307,81.18143,57.38376,0.34053,0.41876,101.56594,15.67206,84.3101,9.08569,60.59981,7.00825,0.34234,0.00339,0.34066,0.34463,0.3476,0.41071,0.02508,0.42103,0.42939,0.43447,52.31202,NA,0,0,0,0,0.34238,0.34075,0.34484,0.34773,0.40904,0.41825,0.42735,0.43547,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-10-05,2020,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34236,0.34074,0.34476,0.34768,0.4091,0.41821,0.42733,0.43439,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-10-06,2020,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34236,0.34075,0.34467,0.34766,0.40924,0.41818,0.42738,0.43336,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-10-07,2020,281,60,ucnrsanzaborrego_2020_10_07_114505.jpg,98.74498,81.06159,57.74462,0.34124,0.41568,103.06441,16.85134,86.04715,9.40227,62.38101,5.78805,0.3424,0.00325,0.34107,0.34445,0.34714,0.40788,0.02588,0.4153,0.42693,0.43492,51.14844,NA,0,0,0,0,0.34236,0.34076,0.34458,0.34765,0.40943,0.41814,0.42747,0.43241,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-10-08,2020,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34237,0.34078,0.3445,0.34765,0.40963,0.41807,0.42756,0.43155,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-10-09,2020,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34237,0.34079,0.34441,0.34762,0.40979,0.41796,0.42759,0.43082,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
